"translation","source","can_modify"
"Prosseguir para a próxima missão?{#Name="" ""}","Proceed to the next mission?{#Name="" ""}","1"
"Todos se reunem em um lugar de demonstração{#Name="" ""}","みんなで一つの場所に集まるデモ{#Name="" ""}","1"
"...Então, você vê, dragões têm um apetite.{LF}Eles querem comer Intonadores.{#Name=""Accord""}","...So, you see, dragons have a hunger.{LF}They want to eat Intoners.{#Name=""Accord""}","1"
"E quanto mais forte for a força mágica de um Intonador,{LF}mais forte se torna essa avidez.{#Name=""Accord""}","And the stronger an Intoner's magical force,{LF}the stronger that craving becomes.{#Name=""Accord""}","1"
"Dito isso, alguns deles conseguem controlar esses desejos.{#Name=""Accord""}","That said, some of them do manage to control such longings.{#Name=""Accord""}","1"
"É por isso que Mikhail aqui pode ficar calmo ao lado da Zero,{LF}por exemplo.{#Name=""Accord""}","That's why Mikhail here can stay calm around Zero,{LF}for example.{#Name=""Accord""}","1"
"É! Eu posso controlar! Eu sou incrível!{#Name=""Mikhail""}","Yeah! I can control it! I'm awesome!{#Name=""Mikhail""}","1"
"Hmmm... Ainda tenho algumas perguntas sem resposta.{#Name=""Octa""}","Hmmm... I still have some unanswered questions.{#Name=""Octa""}","1"
"Verdade, isso explica por que os dragões parecem intencionados em{LF}devorar Intonadores.{#Name=""Octa""}","True, this explains why dragons seem intent on{LF}devouring Intoners.{#Name=""Octa""}","1"
"Mas por que eles teriam essa avidez em primeiro lugar?{#Name=""Octa""}","But why would they have such a craving in the first place?{#Name=""Octa""}","1"
"Sinto muito, mas não posso lhe dizer isso.{#Name=""Accord""}","I'm afraid I can't tell you that.{#Name=""Accord""}","1"
"Então, tipo, quem é você, afinal?{#Name=""Dito""}","So, like, who are you, anyway?{#Name=""Dito""}","1"
"Meu nome é Accord. Sou um amigo da Zero.{#Name=""Accord""}","My name is Accord. I'm a friend of Zero's.{#Name=""Accord""}","1"
"Mentiroso. Mal conheço você. {#Name=""Zero""}","Liar. I barely know you. {#Name=""Zero""}","1"
"Não há maneira de Intonadores e dragões{LF}viverem em paz uns com os outros?{#Name=""Octa""}","Is there no way Intoners and dragons{LF}can live at peace with each other?{#Name=""Octa""}","1"
"Não, seria um desperdício de tempo tentar.{#Name=""Zero""}","Nope. It'd be a waste of time to try.{#Name=""Zero""}","1"
"Mikhail parece contente o suficiente no momento.{#Name=""Octa""}","Mikhail seems content enough at the moment.{#Name=""Octa""}","1"
"Se ele segurou até agora, por que isso{LF}mudaria no futuro?{#Name=""Octa""}","If he's held it back until now, why would that{LF}change in the future?{#Name=""Octa""}","1"
"Esqueça.{#Name=""Zero""}","Forget it.{#Name=""Zero""}","1"
"Ele tem um papel a desempenhar em tudo isso. {#Name=""Zero""}","He's got a role to fulfill in all this. {#Name=""Zero""}","1"
"Que pena...{#Name=""Octa""}","What a pity...{#Name=""Octa""}","1"
"Aquela mulher Accord cheira simplesmente deliciosa!{LF}Oh, sim. Muito melhor do que você, Lady Zero. {#Name=""Cent""}","That Accord woman smells simply delightful!{LF}Oh my, yes. Much better than you, Lady Zero. {#Name=""Cent""}","1"
"Isso é doce da sua parte.{#Name=""Zero""}","That's sweet of you.{#Name=""Zero""}","1"
"Ei, linda. Você faz meu coração bater forte.{#Name=""Cent""}","Hey there, beautiful. You make my heart go pitty-pat.{#Name=""Cent""}","1"
"...Er, ahem. EU DISSE, você faz meu coração bater forte.{#Name=""Cent""}","...Er, ahem. I SAID, you make my heart go pitty-pat.{#Name=""Cent""}","1"
"Seu estado emocional e minha resposta a isso{LF}é irrelevante para essa ramificação.{#Name=""Accord""}","Your emotional state and my response to it{LF}is irrelevant to this branch.{#Name=""Accord""}","1"
"Sim. Veja, agora você está usando as grandes palavras...{#Name=""Cent""}","Yeah. See, now you're breaking out the big words...{#Name=""Cent""}","1"
"Até um cara inteligente como eu está tendo dificuldade em seguir.{#Name=""Cent""}","Even a smart guy like me is having trouble following.{#Name=""Cent""}","1"
"Mas, meu Deus, você certamente é linda...{#Name=""Cent""}","But goodness, you certainly are beautiful...{#Name=""Cent""}","1"
"É claro, você poderia ser ainda mais linda se quisesse.{#Name=""Cent""}","Of course, you cooould be even more lovely if you wanted.{#Name=""Cent""}","1"
"Talvez corte o cabelo... Tire os óculos...{LF}Um trabalho de tintura rápida em cima...{#Name=""Cent""}","Maybe trim the hair... Take off the glasses...{LF}A quick dye job up top...{#Name=""Cent""}","1"
"Você está tentando fazer ela parecer com a Dois?{#Name=""Dito""}","Are you trying to make her look like Two?{#Name=""Dito""}","1"
"Eu? O quê? Não. Isso é absurdo.{#Name=""Cent""}","Meee? What? No. That's absurd.{#Name=""Cent""}","1"
"Eu só quero que ela fique bonita.{LF}Não posso evitar se eu tenho um tipo!{#Name=""Cent""}","I just want her to look beautiful.{LF}I can't help it if I have a type!{#Name=""Cent""}","1"
"Quem diabos é essa garota, afinal?{#Name=""Dito""}","Who the hell is this chick, anyway?{#Name=""Dito""}","1"
"Você planeja deixá-la se juntar a nós, Zero?{#Name=""Dito""}","You planning to let her join us, Zero?{#Name=""Dito""}","1"
"Você está brincando?{#Name=""Zero""}","Are you kidding?{#Name=""Zero""}","1"
"Bom. Não posso suportar esse tipo.{#Name=""Dito""}","Good. I can't stand that type.{#Name=""Dito""}","1"
"Que tipo?{#Name=""Mikhail""}","What type?{#Name=""Mikhail""}","1"
"Você sabe! O tipo que parece todo certinho e correto{LF}e coisa e tal.{#Name=""Dito""}","You know! The type who looks all prim and proper{LF}and whatever.{#Name=""Dito""}","1"
"O tipo que anda por aí como se o seu lixo não fedesse.{#Name=""Dito""}","The type who walks around like their shit don't stink.{#Name=""Dito""}","1"
"...O tipo como a Cinco, okay!? Não posso suportar 'em.{LF}Me faz querer vomitar.{#Name=""Dito""}","...The type like Five, okay!? Can't stand 'em.{LF}Makes me wanna puke.{#Name=""Dito""}","1"
"Você é tão ruim quanto o Cent.{#Name=""Zero""}","You're as bad as Cent.{#Name=""Zero""}","1"
"Só a mantenha longe de mim.{#Name=""Dito""}","Just keep her out of my sight.{#Name=""Dito""}","1"
"Senhora Zero, talvez fosse sábio{LF}manter distância de Mikhail.{#Name=""Decadus""}","Lady Zero, perhaps it would be wise to{LF}keep your distance from Mikhail.{#Name=""Decadus""}","1"
"Huh?{#Name=""Mikhail""}","Huh?{#Name=""Mikhail""}","1"
"Não, está tudo bem.{#Name=""Zero""}","No, it's fine.{#Name=""Zero""}","1"
"Mas...{#Name=""Decadus""}","But...{#Name=""Decadus""}","1"
"Eu preciso dele.{#Name=""Zero""}","I need him.{#Name=""Zero""}","1"
"Huh!?{#Name=""Mikhail""}","Huh!?{#Name=""Mikhail""}","1"
"Bem, okay. Eu não preciso necessariamente dele.{#Name=""Zero""}","Well, okay. I don't necessarily need him.{#Name=""Zero""}","1"
"Mas eu preciso de um dragão, e ele é o único que eu tenho.{#Name=""Zero""}","But I need a dragon, and he's the only one I got.{#Name=""Zero""}","1"
"Eu seguirei sua liderança, minha senhora, não importa{LF}para onde isso me leve.{#Name=""Decadus""}","I shall follow your lead, my lady, no matter{LF}where it may take me.{#Name=""Decadus""}","1"
"Ei, Zero! Não ouça o que aquela garota estranha disse, okay?{#Name=""Mikhail""}","Hey, Zero! Don't listen to what that weird girl said, okay?{#Name=""Mikhail""}","1"
"Você quer dizer a parte sobre como você vai me comer?{#Name=""Zero""}","You mean the bit about how you're gonna eat me?{#Name=""Zero""}","1"
"Sim! Isso é mean! Eu nunca comeria você, Zero!{LF}Nunca!{#Name=""Mikhail""}","Yeah! That's mean! I'd never eat you, Zero!{LF}Never!{#Name=""Mikhail""}","1"
"Você tem certeza? Eu quero dizer, você já come carne podre.{LF}Não é como se você fosse exigente.{#Name=""Zero""}","You sure? I mean, you already eat rotten meat.{LF}It's not like you're picky.{#Name=""Zero""}","1"
"De jeito nenhum! Eu aposto que você tem um gosto muito pior do que carne podre!{#Name=""Mikhail""}","No way! I bet you taste WAAAY worse than rotten meat!{#Name=""Mikhail""}","1"
"Você realmente sabe como animar uma garota.{#Name=""Zero""}","You really know how to cheer a girl up.{#Name=""Zero""}","1"
"Olhe, eu não vou comer você, okay?{#Name=""Mikhail""}","Look, I'm not gonna eat you, okay?{#Name=""Mikhail""}","1"
"Ei. Você. Pare com essa besteira, okay?{#Name=""Zero""}","Hey. You. Knock off the bullshit, okay?{#Name=""Zero""}","1"
"O...besteira?{#Name=""Accord""}","The...bullshit?{#Name=""Accord""}","1"
"Ah. Você deve estar se referindo à minha afirmação{LF}de que Mikhail ia comer você.{#Name=""Accord""}","Ah. You must be referring to my statement{LF}that Mikhail was going to eat you.{#Name=""Accord""}","1"
"Você não precisa repetir isso.{#Name=""Zero""}","You don't need to repeat it.{#Name=""Zero""}","1"
"...Isso te assusta?{#Name=""Accord""}","...Does this scare you?{#Name=""Accord""}","1"
"Assustar-me? Inferno não.{#Name=""Zero""}","Scare me? Hell no.{#Name=""Zero""}","1"
"Uma morte é tão boa quanto outra.{#Name=""Zero""}","One death is as good as another.{#Name=""Zero""}","1"
"Não isso. Estou falando sobre a ideia de perder seus amigos.{#Name=""Accord""}","Not that. I'm talking about the idea of losing your friends.{#Name=""Accord""}","1"
"...Eu não tenho amigos. Nunca tive.{#Name=""Zero""}","...I don't have friends. I never have.{#Name=""Zero""}","1"
"Eu realmente não tenho opinião sobre o assunto.{LF}Estou aqui apenas para observar e registrar.{#Name=""Accord""}","I really have no opinion on the matter.{LF}I'm just here to observe and record.{#Name=""Accord""}","1"
"O que você vai fazer em seguida?{#Name=""Accord""}","What will you do next?{#Name=""Accord""}","1"
"Rastrear Três e matá-la.{#Name=""Zero""}","Track down Three and kill her.{#Name=""Zero""}","1"
"Ah, e se você me seguir, eu também vou matá-lo.{#Name=""Zero""}","Oh, and if you follow me, I'll kill you too.{#Name=""Zero""}","1"
"Não se preocupe. Eu não tenho permissão para interferir em batalha.{#Name=""Accord""}","Don't worry. I don't have permission to interfere in battle.{#Name=""Accord""}","1"
"Bem, então está bem.{#Name=""Zero""}","Well, good then.{#Name=""Zero""}","1"
"Cuide-se bem.{#Name=""Accord""}","Do take care of yourself.{#Name=""Accord""}","1"
"Este ramo em que você está é muito danificado, e o mundo{LF}irá se tornar cada vez mais caótico à medida que você prossegue.{#Name=""Accord""}","This branch you're in is heavily damaged, and the world{LF}will only grow more chaotic as you proceed.{#Name=""Accord""}","1"
"Obrigado pelo...dica.{#Name=""Zero""}","Thanks for the...tip.{#Name=""Zero""}","1"
"É claro, isso também significa que há uma chance maior{LF}de salvar o mundo também...{#Name=""Accord""}","Of course, that also means there's a greater chance{LF}of saving the world as well...{#Name=""Accord""}","1"
"As irmãs estão se desfazendo.{#Name=""Accord""}","The sisters are coming undone.{#Name=""Accord""}","1"
"Mikhail evoluiu dois níveis de uma vez.{#Name=""Accord""}","Mikhail suddenly evolved two levels at once.{#Name=""Accord""}","1"
"No meio de todas essas anomalias,{#Name=""Accord""}","In the midst of all these anomalies,{#Name=""Accord""}","1"
"A Zero está indo para a Terra das Florestas.{#Name=""Accord""}","Zero is heading for the Land of Forests.{#Name=""Accord""}","1"
