"translation","source"
"379{#Name=""379""}","379{#Name=""379""}"
"109{#Name=""109""}","109{#Name=""109""}"
"379{#Name=""379""}","379{#Name=""379""}"
"271{#Name=""271""}","271{#Name=""271""}"
"307{#Name=""307""}","307{#Name=""307""}"
"469{#Name=""469""}","469{#Name=""469""}"
"60{#Name=""60""}","60{#Name=""60""}"
"289{#Name=""289""}","289{#Name=""289""}"
"271{#Name=""271""}","271{#Name=""271""}"
"127{#Name=""127""}","127{#Name=""127""}"
"469{#Name=""469""}","469{#Name=""469""}"
"505{#Name=""505""}","505{#Name=""505""}"
"91{#Name=""91""}","91{#Name=""91""}"
"577{#Name=""577""}","577{#Name=""577""}"
"199{#Name=""199""}","199{#Name=""199""}"
"60{#Name=""60""}","60{#Name=""60""}"
"199{#Name=""199""}","199{#Name=""199""}"
"235{#Name=""235""}","235{#Name=""235""}"
"199{#Name=""199""}","199{#Name=""199""}"
"Do you want to move to the next mission?{#Name="" ""}","次のミッションに移動しますか？{#Name="" ""}"
"To get lost in this crappy desert...{#Name=""Zero""}","こんなクソみたいな砂漠で迷うとは……{#Name=""ゼロ""}"
